Date,Distance (Km),Duration (HH:mm),Over speeding,Over RPM,Idle time,Acceleration,Deceleration,Total,Ranking,Target Variable,Quarter_bin,Month,Year
31/07/2023,8623.7,0.16666666666666666,100,100,100,100,100,100,11,Good,Q1_2023,7,2023
29/02/2024,3385.4,106.68333333333334,78,100,79,100,100,85,97,Good,Q1_2024,2,2024
31/03/2023,5794.6,133.68333333333334,99,100,63,100,100,88,57,Good,Q1_2023,4,2023
30/09/2023,127.3,63.68333333333333,99,100,84,100,100,92,2,Good,Q3_2023,9,2023
31/12/2022,8003.5,16:48:00,92,99,23,99,95,61,139,Good,Q4_2022,1,2022
31/05/2023,6349.0,97.78333333333333,85,100,34,95,100,86,76,Good,Q3_2022,7,2023
31/12/2022,0.0,239.78333333333333,99,100,74,100,100,93,16,Good,Q4_2022,12,2022
31/08/2022,5301.3,1.2166666666666668,94,94,41,100,100,85,148,Good,Q2_2022,2,2022
31/10/2023,0.0,20:24:00,99,100,78,100,100,94,13,Good,Q3_2023,9,2023
31/05/2022,0.0,8.383333333333333,100,100,80,100,100,100,2,Good,Q2_2022,6,2022
31/12/2023,6459.2,256.26666666666665,79,100,19,100,100,87,144,Good,Q4_2023,12,2023
30/04/2022,8266.2,6.366666666666666,84,99,41,100,99,76,74,Good,Q1_2022,4,2022
31/01/2024,5404.8,75.86666666666666,83,100,42,100,100,85,123,Good,Q4_2023,1,2024
30/04/2023,6040.1,197.61666666666667,74,99,55,91,99,77,154,Good,Q1_2023,4,2023
28/02/2022,4717.0,95.28333333333333,86,100,30,99,100,79,113,Good,Q2_2022,5,2022
28/02/2022,0.0,105.58333333333333,100,100,37,100,100,91,75,Good,Q4_2022,9,2023
31/07/2023,0.0,2.6666666666666665,76,100,18,100,100,90,84,Good,Q2_2022,10,2023
30/11/2022,9259.6,120.41666666666667,91,100,31,100,100,85,136,Good,Q4_2022,11,2022
31/08/2023,6504.4,63.68333333333333,71,100,54,99,92,82,89,Good,Q3_2023,8,2023
30/11/2023,3551.3,208.88333333333333,60,100,43,100,100,82,15,Risky,Q4_2023,12,2023
30/09/2023,2342.2,99.61666666666666,100,100,45,99,98,88,77,Good,Q2_2022,12,2023
30/09/2023,6083.4,246.33333333333334,99,100,79,100,100,92,63,Good,Q3_2023,9,2023
31/10/2023,2830.8,0.16666666666666666,94,100,47,99,100,88,66,Good,Q3_2023,10,2023
31/12/2023,8663.9,267.68333333333334,81,100,48,100,100,79,128,Good,Q4_2023,12,2023
31/12/2023,10193.7,256.26666666666665,90,98,53,100,99,87,73,Good,Q4_2023,12,2023
31/01/2022,0.0,152.36666666666667,100,100,100,100,100,100,4,Good,Q1_2022,2,2022
31/01/2024,9334.7,185.48333333333332,69,100,45,100,100,94,128,Good,Q4_2023,11,2024
30/06/2023,8242.7,175.21666666666667,90,100,38,99,100,85,125,Good,Q2_2023,9,2023
31/10/2022,6233.3,46.36666666666667,89,100,64,100,94,86,82,Good,Q1_2023,9,2023
28/02/2023,81.3,148.16666666666666,100,100,70,100,100,92,9,Good,Q1_2023,2,2023
31/05/2023,5163.0,105.21666666666667,73,100,45,100,100,85,43,Good,Q2_2023,6,2023
31/05/2022,2332.2,118.26666666666667,89,100,22,100,100,74,141,Good,Q2_2022,5,2022
28/02/2022,5606.6,87.48333333333333,61,100,9,95,100,72,164,Risky,Q1_2022,1,2022
30/11/2023,5441.8,4.466666666666667,83,100,30,100,100,76,175,Risky,Q4_2023,3,2023
30/11/2023,9797.2,212.48333333333332,79,100,52,100,100,83,96,Good,Q4_2023,12,2023
31/10/2022,4618.2,150.43333333333334,99,100,43,99,96,88,73,Good,Q3_2022,10,2022
31/10/2023,5466.6,173.96666666666667,82,100,37,100,100,88,75,Good,Q3_2022,7,2022
30/04/2022,5798.7,139.61666666666667,87,100,48,100,99,85,99,Good,Q1_2022,4,2022
30/09/2022,209.6,19:12:00,100,100,84,100,100,93,11,Good,Q1_2024,11,2022
31/10/2023,3189.7,124.01666666666667,76,100,36,100,99,73,159,Risky,Q3_2023,12,2023
31/01/2024,9917.5,175.96666666666667,86,100,54,99,99,86,56,Good,Q4_2023,11,2024
30/06/2023,5641.6,174.31666666666666,94,100,54,99,100,80,64,Good,Q2_2023,9,2023
31/12/2022,10008.9,00:00:00,99,100,44,100,100,89,132,Good,Q4_2022,12,2022
29/02/2024,1633.9,95.73333333333333,100,100,86,98,100,92,130,Good,Q1_2024,2,2024
31/10/2023,5098.8,8.383333333333333,96,100,35,98,100,78,126,Good,Q3_2023,8,2023
31/07/2022,6031.3,26.033333333333335,87,100,51,100,100,81,86,Good,Q2_2023,5,2023
30/04/2022,5449.2,63.03333333333333,96,100,36,99,99,74,18,Good,Q1_2022,4,2022
31/08/2022,5992.0,124.01666666666667,100,100,55,98,95,90,67,Good,Q2_2023,7,2022
30/04/2022,5629.7,134.88333333333333,99,95,39,99,100,84,98,Good,Q1_2022,3,2022
31/07/2023,10312.3,14:24:00,100,100,49,97,100,86,150,Good,Q2_2023,9,2023
31/01/2024,5000.2,120.31666666666666,78,100,31,91,100,86,102,Good,Q1_2022,9,2022
30/11/2023,8107.8,118.26666666666667,94,100,39,100,100,88,88,Good,Q2_2023,2,2023
28/02/2023,5886.0,08:24:00,95,100,82,100,100,89,43,Good,Q1_2022,9,2023
31/12/2023,9580.9,00:00:00,59,100,45,99,99,82,87,Risky,Q4_2023,12,2023
31/10/2022,1964.6,96.73333333333333,100,100,47,99,99,86,99,Good,Q3_2022,8,2022
30/04/2023,7827.8,148.73333333333332,89,99,55,99,98,88,114,Good,Q1_2023,3,2023
31/08/2023,6767.1,170.61666666666667,77,100,45,100,100,82,97,Risky,Q3_2023,10,2023
31/01/2024,5018.6,75.86666666666666,72,100,55,100,100,84,154,Good,Q4_2023,1,2024
31/01/2023,6422.8,204.83333333333334,94,100,36,100,100,90,44,Good,Q4_2022,1,2023
31/05/2022,3540.3,0.8333333333333334,96,95,32,100,100,87,55,Good,Q2_2022,5,2022
31/12/2023,7792.2,259.06666666666666,80,100,50,98,100,85,95,Risky,Q4_2023,12,2023
30/04/2022,8053.9,1.2166666666666668,95,99,44,100,99,91,55,Good,Q1_2022,3,2022
31/12/2023,4900.4,58.78333333333333,99,100,27,99,100,87,26,Good,Q2_2023,7,2023
31/07/2023,5731.3,174.66666666666666,88,100,44,100,100,81,45,Good,Q2_2023,5,2023
30/06/2023,5862.3,170.43333333333334,74,100,45,100,100,86,118,Good,Q2_2023,6,2023
28/02/2023,7082.7,19.516666666666666,83,100,77,100,98,87,109,Good,Q3_2023,10,2023
31/08/2022,5110.0,169.46666666666667,99,100,39,100,98,85,103,Good,Q2_2022,5,2022
31/10/2023,246.4,125.01666666666667,89,99,36,100,83,75,121,Good,Q3_2023,9,2023
30/04/2023,6078.8,100.98333333333333,68,99,45,96,96,78,116,Good,Q1_2023,8,2023
30/11/2023,5583.0,232.78333333333333,89,100,52,98,99,89,63,Good,Q4_2023,12,2023
29/02/2024,9141.8,0.16666666666666666,100,100,74,99,99,94,66,Good,Q3_2023,5,2023
31/01/2022,5725.4,124.01666666666667,95,100,38,100,100,86,12,Good,Q1_2022,1,2022
31/03/2022,6424.2,89.98333333333333,98,93,33,100,100,87,74,Good,Q1_2022,4,2022
28/02/2022,0.0,11.833333333333334,83,100,35,100,100,76,161,Risky,Q4_2022,12,2022
31/12/2023,52.0,199.91666666666666,78,100,47,100,100,91,83,Good,Q4_2023,12,2023
30/11/2022,28.3,107.13333333333334,95,100,57,100,99,87,16,Good,Q2_2022,7,2022
31/03/2022,5495.0,08:24:00,78,93,17,100,100,85,115,Good,Q1_2022,3,2022
30/06/2022,6330.7,181.63333333333333,100,100,48,100,100,98,81,Good,Q2_2023,7,2023
31/01/2023,5750.2,147.36666666666667,87,100,64,100,100,91,117,Good,Q2_2023,9,2023
30/09/2023,3763.9,02:00:00,78,100,50,100,100,85,114,Good,Q3_2023,10,2023
31/01/2023,5507.0,180.88333333333333,96,98,27,100,100,84,146,Good,Q4_2022,9,2022
31/01/2022,5860.1,142.13333333333333,97,100,38,99,100,85,142,Good,Q1_2022,3,2022
31/03/2023,5087.7,144.88333333333333,100,100,41,100,100,97,106,Good,Q1_2023,3,2023
31/08/2022,6139.5,6.366666666666666,98,100,87,100,100,88,26,Good,Q2_2022,2,2022
31/05/2023,4928.5,154.16666666666666,99,100,36,100,97,87,39,Good,Q2_2023,5,2023
31/03/2023,7415.8,87.33333333333333,82,100,55,98,100,87,118,Good,Q1_2023,3,2023
28/02/2022,5729.6,8.383333333333333,68,100,37,100,100,71,164,Risky,Q4_2023,6,2023
30/09/2022,4412.2,63.68333333333333,85,100,17,94,95,88,143,Good,Q3_2022,8,2022
30/11/2023,0.0,199.91666666666666,99,100,43,100,100,92,41,Good,Q4_2023,12,2023
30/09/2023,0.0,118.86666666666666,98,100,40,100,100,90,17,Good,Q3_2023,9,2023
30/04/2023,6032.6,212.46666666666667,97,100,44,100,100,89,137,Good,Q1_2023,9,2023
28/02/2023,4410.7,63.03333333333333,78,100,43,100,100,89,101,Good,Q3_2023,8,2023
31/01/2024,9007.7,151.76666666666668,66,100,39,100,100,71,174,Risky,Q2_2022,2,2024
31/10/2023,4590.6,171.16666666666666,71,100,21,100,100,70,173,Risky,Q1_2023,2,2023
30/11/2023,0.0,209.86666666666667,76,100,42,100,99,86,141,Risky,Q4_2023,12,2023
31/12/2023,11760.3,224.03333333333333,90,100,56,99,97,83,133,Good,Q4_2023,12,2023
31/03/2023,6501.6,0.16666666666666666,91,100,72,100,100,88,11,Good,Q2_2022,6,2022
30/11/2023,8733.3,120.36666666666666,86,100,21,100,100,87,109,Good,Q4_2023,12,2023
30/09/2023,7670.5,152.48333333333332,98,100,45,100,99,85,87,Good,Q3_2023,2,2022
31/03/2022,4735.0,117.28333333333333,86,100,47,99,98,86,95,Good,Q1_2022,4,2022
31/01/2024,9578.1,144.61666666666667,70,100,45,99,100,84,56,Risky,Q4_2023,1,2024
31/01/2023,9679.3,00:00:00,91,100,53,100,99,91,108,Good,Q4_2023,12,2023
30/04/2023,6980.5,63.03333333333333,88,99,39,95,95,87,162,Good,Q1_2023,4,2023
31/07/2023,5936.3,124.01666666666667,89,100,29,100,100,87,111,Good,Q2_2023,8,2023
30/09/2023,7597.6,48.333333333333336,58,100,37,100,98,75,169,Risky,Q1_2023,4,2023
30/09/2022,5640.7,0.11666666666666667,85,99,39,99,100,83,125,Good,Q3_2022,9,2022
30/04/2022,5608.4,03:36:00,97,91,41,98,100,82,94,Good,Q1_2022,3,2022
31/10/2023,6229.8,112.38333333333334,92,100,62,98,100,87,29,Good,Q2_2023,8,2022
30/09/2023,6205.9,63.68333333333333,92,100,78,91,99,85,72,Good,Q3_2022,7,2023
30/04/2023,5137.6,134.63333333333333,99,99,79,98,100,88,150,Good,Q1_2023,4,2023
31/08/2022,214.5,111.83333333333333,99,100,57,100,100,89,6,Good,Q2_2023,9,2022
31/10/2022,6064.9,196.61666666666667,99,100,28,99,100,89,45,Good,Q3_2022,9,2022
31/07/2023,1948.1,8.383333333333333,100,100,60,99,100,85,37,Good,Q2_2023,6,2023
31/01/2024,6613.6,75.86666666666666,65,100,70,100,100,80,96,Risky,Q4_2023,2,2024
31/03/2022,4536.4,18:00:00,100,100,80,99,97,89,126,Good,Q1_2022,3,2022
30/09/2022,5482.8,134.88333333333333,79,100,41,97,100,87,83,Good,Q2_2023,6,2022
31/07/2023,4775.2,72.93333333333334,98,95,65,100,100,79,13,Good,Q2_2023,2,2023
31/12/2023,9343.6,256.26666666666665,81,100,32,100,100,87,122,Good,Q4_2023,12,2023
30/04/2023,9842.4,114.66666666666667,99,100,51,98,98,85,144,Risky,Q1_2023,4,2023
31/10/2022,5228.6,9.816666666666666,100,100,68,100,100,87,42,Good,Q3_2022,11,2022
31/05/2023,0.0,124.01666666666667,99,100,80,100,100,89,43,Good,Q2_2023,5,2023
30/09/2023,3628.7,11.816666666666666,90,100,40,100,100,81,113,Good,Q3_2023,9,2023
31/08/2022,5826.5,139.26666666666668,96,97,26,100,98,83,77,Good,Q3_2022,8,2022
31/03/2022,4786.4,19:12:00,95,100,35,100,100,89,94,Good,Q1_2022,3,2022
31/05/2022,19.2,104.03333333333333,99,100,99,100,100,90,14,Good,Q1_2024,2,2024
31/05/2022,839.6,156.83333333333334,88,100,30,100,100,88,93,Good,Q2_2022,7,2022
31/03/2022,4732.7,124.01666666666667,86,99,10,99,100,83,104,Good,Q1_2022,3,2022
31/03/2022,3957.2,147.36666666666667,86,100,17,100,100,90,95,Good,Q1_2022,3,2022
31/01/2024,2628.3,129.38333333333333,46,99,37,99,99,79,121,Good,Q2_2022,1,2022
30/04/2023,6929.4,132.31666666666666,100,100,70,100,100,90,131,Good,Q1_2023,3,2023
30/09/2023,4526.2,97.78333333333333,78,100,34,100,100,82,119,Good,Q3_2022,9,2022
30/06/2023,4737.4,18:00:00,100,100,75,100,97,90,4,Good,Q3_2023,5,2022
31/08/2023,5445.3,162.63333333333333,80,100,41,97,100,83,87,Good,Q2_2022,8,2024
30/04/2022,4867.1,1.2166666666666668,99,99,24,100,97,81,166,Good,Q1_2022,4,2022
31/01/2024,6002.5,147.36666666666667,72,100,49,98,100,76,159,Risky,Q3_2023,12,2023
30/06/2022,5277.2,22:48:00,96,99,50,100,98,84,92,Good,Q4_2023,9,2022
30/06/2023,0.0,15:36:00,100,100,81,99,100,99,23,Good,Q2_2023,6,2023
28/02/2022,10020.1,105.21666666666667,96,99,44,95,99,83,114,Good,Q3_2023,9,2023
30/09/2022,5751.3,157.61666666666667,100,100,67,99,100,92,42,Good,Q3_2022,10,2022
31/10/2023,6598.0,313.23333333333335,90,97,67,99,95,83,65,Good,Q3_2022,2,2022
30/04/2022,4248.3,87.31666666666666,89,91,27,92,97,85,119,Good,Q1_2022,4,2022
31/10/2022,5827.1,132.91666666666666,99,99,54,94,95,84,35,Good,Q3_2022,10,2022
31/07/2023,154.1,143.41666666666666,97,96,54,99,100,98,75,Good,Q2_2023,8,2022
30/09/2022,6819.7,12.616666666666667,88,100,59,92,100,86,79,Good,Q3_2022,9,2022
30/06/2023,4193.7,40.833333333333336,87,100,42,100,100,89,99,Good,Q2_2023,6,2023
31/07/2022,8654.0,267.68333333333334,72,100,26,99,100,86,95,Good,Q4_2023,12,2023
31/07/2022,49.7,20:24:00,99,100,38,99,100,87,49,Good,Q2_2023,5,2022
30/04/2023,0.0,49.88333333333333,96,81,59,100,100,85,138,Good,Q1_2023,4,2023
31/12/2023,10201.1,242.93333333333334,86,100,35,100,99,85,131,Good,Q4_2023,12,2023
31/12/2022,9033.4,00:00:00,97,100,42,100,100,89,73,Good,Q4_2022,12,2022
31/07/2022,7385.1,85.83333333333333,89,100,55,94,99,85,110,Good,Q3_2023,6,2022
30/11/2023,209.3,3696.383333333333,84,100,75,100,100,88,5,Good,Q4_2023,2,2023
31/05/2023,9458.1,134.88333333333333,94,100,76,97,99,86,18,Good,Q2_2023,9,2023
30/11/2023,6608.6,115.61666666666666,58,98,55,99,99,80,91,Good,Q4_2023,12,2023
31/08/2023,4591.2,150.43333333333334,95,100,45,96,100,86,100,Good,Q2_2023,9,2023
28/02/2023,4045.4,138.03333333333333,99,100,40,99,96,99,90,Good,Q3_2022,6,2022
30/09/2022,5795.9,132.66666666666666,95,100,43,98,99,90,124,Good,Q3_2022,8,2022
31/10/2023,1601.8,149.41666666666666,94,100,54,99,99,85,39,Good,Q3_2023,9,2023
28/02/2023,6128.4,08:24:00,100,100,81,100,100,84,6,Good,Q1_2023,2,2022
31/01/2024,5017.8,00:00:00,87,100,46,100,98,83,159,Risky,Q4_2023,1,2023
31/07/2022,5229.7,6.366666666666666,79,100,35,100,100,82,127,Good,Q2_2022,5,2022
31/01/2022,5455.6,08:24:00,78,100,36,100,100,85,66,Good,Q1_2022,1,2022
31/01/2023,12063.7,200.83333333333334,88,100,49,100,86,84,48,Good,Q4_2022,1,2023
31/10/2022,5203.4,09:36:00,100,100,40,90,100,89,9,Good,Q3_2022,9,2022
28/02/2022,5908.0,134.88333333333333,9,100,8,100,92,68,165,Risky,Q2_2022,2,2022
31/05/2023,0.0,13.683333333333334,100,100,52,100,100,94,104,Good,Q2_2023,7,2023
31/01/2024,4300.0,209.86666666666667,99,100,55,100,100,77,116,Good,Q4_2023,1,2024
31/10/2023,0.0,14:24:00,100,100,100,100,100,94,15,Good,Q3_2022,9,2022
31/05/2022,101.9,20:24:00,100,100,38,100,100,89,8,Good,Q2_2022,4,2022
31/01/2024,10491.7,122.28333333333333,87,100,68,100,100,86,119,Good,Q4_2023,12,2023
31/03/2022,5363.1,22.383333333333333,85,100,31,100,100,80,23,Good,Q1_2022,4,2022
30/11/2022,4351.5,127.68333333333334,74,100,38,100,100,90,77,Good,Q2_2022,1,2022
31/10/2023,5946.1,09:36:00,96,100,43,98,95,90,81,Good,Q3_2023,10,2023
28/02/2022,6289.0,155.11666666666667,87,98,48,100,98,87,124,Good,Q1_2024,1,2022
31/12/2022,7249.9,164.31666666666666,93,100,41,100,100,86,67,Good,Q4_2022,12,2022
30/06/2022,5312.7,128.18333333333334,95,99,70,99,100,90,82,Good,Q3_2022,9,2023
31/03/2022,3618.1,152.36666666666667,89,99,37,95,100,85,77,Good,Q1_2022,3,2022
31/03/2022,5293.3,150.33333333333334,96,99,20,100,100,89,156,Good,Q1_2022,3,2022
28/02/2022,0.0,9.816666666666666,99,100,37,100,100,91,14,Good,Q3_2022,9,2022
31/12/2023,9848.9,267.68333333333334,75,100,52,100,100,80,121,Good,Q4_2023,1,2024
29/02/2024,5162.5,9.816666666666666,96,100,51,98,100,87,106,Good,Q1_2024,5,2023
30/06/2022,4638.0,102.66666666666667,100,100,56,99,100,87,1,Good,Q2_2022,6,2022
30/09/2023,6294.4,0.6166666666666667,77,100,44,88,96,81,116,Good,Q3_2023,9,2023
29/02/2024,3700.1,9.816666666666666,99,100,64,100,100,95,15,Good,Q3_2023,9,2024
30/11/2023,5743.9,141.86666666666667,56,92,46,98,99,81,76,Good,Q4_2023,9,2023
31/01/2023,6699.9,09:36:00,91,100,22,100,100,83,164,Good,Q4_2022,1,2023
31/07/2022,5770.6,87.48333333333333,73,100,49,100,99,83,96,Good,Q2_2022,9,2023
28/02/2022,4853.9,15:36:00,76,99,33,100,100,81,62,Good,Q1_2022,3,2022
30/04/2023,6924.2,148.16666666666666,87,100,23,100,100,87,164,Risky,Q1_2023,4,2023
30/04/2023,5372.6,00:00:00,90,100,21,100,100,87,148,Good,Q1_2023,4,2022
30/11/2023,8834.4,270.46666666666664,84,99,58,100,100,80,140,Risky,Q4_2023,12,2023
31/12/2022,10564.2,268.4166666666667,100,100,42,99,100,88,101,Good,Q4_2022,1,2022
30/06/2023,134.2,180.46666666666667,96,100,89,99,100,90,25,Good,Q2_2022,5,2022
31/03/2023,9716.4,133.96666666666667,56,100,57,100,100,87,171,Good,Q1_2023,4,2023
31/08/2022,6394.5,87.48333333333333,91,100,48,99,100,86,98,Good,Q2_2023,7,2023
31/07/2022,6318.0,2.6833333333333336,81,99,70,99,95,84,149,Good,Q4_2022,7,2022
30/09/2022,3842.2,63.68333333333333,99,100,46,100,96,91,111,Good,Q3_2022,9,2022
30/04/2022,6464.7,165.63333333333333,89,95,56,99,100,88,108,Good,Q1_2022,4,2022
30/04/2022,311.5,165.63333333333333,96,100,39,95,100,93,14,Good,Q1_2022,4,2022
31/01/2024,6476.8,75.36666666666666,82,100,57,100,98,80,107,Good,Q4_2023,1,2024
31/10/2023,4812.3,25.366666666666667,33,100,72,96,100,84,143,Good,Q3_2023,9,2023
31/10/2023,4300.2,00:00:00,97,100,26,100,100,89,115,Good,Q2_2022,8,2022
31/03/2023,5547.1,112.08333333333333,86,100,31,98,100,85,93,Good,Q1_2023,3,2023
30/09/2022,5553.1,181.28333333333333,84,100,36,90,94,76,89,Good,Q3_2022,10,2022
28/02/2022,3081.1,161.61666666666667,83,100,39,99,100,86,45,Good,Q1_2022,2,2022
28/02/2022,0.0,8.383333333333333,100,100,77,99,97,90,15,Good,Q2_2022,8,2023
30/04/2023,243.5,153.03333333333333,96,100,44,100,100,87,121,Good,Q1_2023,3,2023
30/06/2022,1200.8,112.38333333333334,81,100,28,100,100,82,112,Good,Q2_2022,6,2022
31/07/2022,6289.5,129.16666666666666,83,99,40,100,99,85,84,Good,Q3_2022,9,2023
31/01/2024,4739.1,144.81666666666666,97,100,53,100,100,100,22,Good,Q4_2023,12,2024
30/09/2023,6171.9,192.63333333333333,80,100,53,100,100,81,138,Good,Q3_2023,9,2023
31/12/2022,950.7,99.61666666666666,96,100,33,100,100,88,37,Good,Q1_2023,6,2023
30/09/2023,5403.1,157.43333333333334,78,100,67,100,99,84,145,Risky,Q3_2023,9,2023
31/12/2022,0.0,240.21666666666667,100,100,64,100,100,97,20,Good,Q4_2022,12,2022
30/09/2023,277.3,128.21666666666667,92,100,82,100,100,84,73,Good,Q3_2023,9,2023
31/08/2023,684.6,219.23333333333332,93,100,35,97,100,79,127,Risky,Q3_2023,9,2023
31/05/2022,6638.3,0.16666666666666666,99,100,47,96,99,88,32,Good,Q1_2022,2,2022
30/11/2022,5789.6,09:36:00,90,99,59,100,100,84,27,Good,Q4_2022,1,2022
31/05/2022,5603.2,8.383333333333333,96,100,31,100,99,88,101,Good,Q2_2022,5,2022
31/07/2022,5600.0,2484.7166666666667,91,93,26,96,99,81,110,Good,Q2_2022,7,2023
31/07/2022,5061.3,01:12:00,100,97,45,96,94,81,38,Good,Q2_2022,7,2022
31/10/2023,5708.1,57.083333333333336,77,100,72,100,83,85,132,Good,Q3_2023,9,2023
31/08/2023,5683.5,142.61666666666667,89,98,72,98,100,86,130,Good,Q1_2023,2,2024
31/10/2022,2924.7,97.78333333333333,99,99,29,100,100,86,87,Good,Q3_2022,9,2022
31/10/2023,5859.7,169.46666666666667,83,100,31,98,96,61,97,Good,Q3_2023,5,2023
31/10/2023,7496.3,250.86666666666667,86,100,46,100,100,85,43,Good,Q3_2023,10,2023
31/05/2023,5130.9,87.48333333333333,99,100,100,100,99,88,6,Good,Q2_2023,8,2023
31/10/2023,6371.0,233.51666666666668,100,100,76,99,99,85,50,Good,Q3_2023,1,2023
29/02/2024,4518.4,143.08333333333334,97,100,92,100,100,94,87,Good,Q1_2024,2,2024
31/07/2022,7122.8,152.88333333333333,82,98,59,98,98,86,79,Good,Q2_2023,6,2023
30/09/2023,9109.3,221.18333333333334,62,100,49,99,99,83,78,Good,Q3_2023,8,2023
31/01/2022,4859.4,155.11666666666667,76,100,17,100,100,67,144,Risky,Q1_2022,1,2022
31/05/2023,5964.4,1.2166666666666668,96,100,48,100,100,84,90,Good,Q1_2024,1,2024
30/06/2022,3735.2,105.43333333333334,90,100,27,91,99,83,89,Good,Q2_2022,6,2022
29/02/2024,5120.3,9.816666666666666,88,100,54,100,98,87,86,Good,Q1_2024,2,2024
28/02/2023,5131.3,132.46666666666667,87,91,43,90,100,80,93,Good,Q1_2023,10,2023
30/11/2023,5444.6,87.48333333333333,100,100,57,98,99,88,128,Good,Q4_2022,9,2022
30/04/2022,584.7,124.01666666666667,85,100,100,99,100,90,134,Good,Q1_2022,4,2022
31/05/2022,2775.2,134.88333333333333,89,96,33,100,100,86,105,Good,Q2_2022,5,2022
31/07/2023,6491.4,146.11666666666667,75,100,51,99,100,88,33,Good,Q2_2023,7,2022
28/02/2023,4942.6,49.88333333333333,73,100,70,100,100,85,51,Good,Q1_2023,2,2023
28/02/2022,3481.7,48.333333333333336,77,100,26,97,100,80,150,Risky,Q1_2022,2,2022
30/06/2022,5388.5,87.48333333333333,83,100,46,100,100,83,86,Good,Q2_2022,6,2022
31/12/2022,8576.3,99.61666666666666,87,100,65,100,100,86,53,Good,Q3_2023,11,2023
28/02/2023,4512.5,63.03333333333333,79,100,37,98,99,83,46,Good,Q1_2024,2,2024
31/05/2023,2249.7,122.33333333333333,87,100,79,100,100,87,20,Good,Q2_2023,5,2023
30/09/2022,2435.1,97.78333333333333,95,99,33,100,100,85,1,Good,Q3_2022,9,2022
31/03/2023,6083.5,159.33333333333334,99,100,44,100,99,88,131,Good,Q1_2023,4,2023
31/10/2022,4880.1,104.18333333333334,37,100,48,99,100,86,128,Good,Q3_2022,8,2022
31/08/2022,6124.5,162.63333333333333,79,100,47,92,96,85,110,Good,Q3_2022,9,2022
31/03/2023,2927.6,189.46666666666667,96,100,42,100,100,89,17,Good,Q1_2023,3,2023
31/03/2022,4713.8,161.61666666666667,89,100,39,100,100,89,69,Good,Q1_2022,3,2022
30/11/2023,8153.5,277.3833333333333,100,100,40,100,100,90,34,Good,Q4_2023,11,2023
31/07/2023,6100.2,03:36:00,96,94,78,98,100,87,107,Good,Q4_2023,8,2023
30/09/2023,5664.6,2484.7166666666667,73,100,12,100,100,73,168,Risky,Q4_2023,12,2022
31/01/2022,5771.4,02:24:00,98,100,40,100,100,90,58,Good,Q1_2022,1,2022
30/09/2022,5426.6,09:36:00,100,100,82,100,100,91,12,Good,Q2_2023,2,2022
31/03/2022,0.0,1.2166666666666668,86,99,58,100,100,86,34,Good,Q1_2022,2,2022
28/02/2022,1991.9,102.66666666666667,97,100,46,99,100,86,41,Good,Q1_2022,2,2022
31/10/2022,24.7,21.966666666666665,99,100,81,100,100,95,9,Good,Q3_2022,2,2022
28/02/2022,0.0,118.26666666666667,100,100,100,100,100,100,11,Good,Q1_2022,2,2022
30/06/2022,4920.4,79.93333333333334,100,100,75,100,100,91,3,Good,Q2_2022,6,2022
31/01/2023,5938.4,118.26666666666667,86,100,73,100,100,87,71,Good,Q1_2024,9,2023
31/07/2023,5095.6,126.78333333333333,99,100,78,100,100,89,87,Good,Q2_2023,5,2023
31/01/2024,6867.0,91.21666666666667,81,100,60,100,99,87,134,Good,Q4_2023,1,2024
31/12/2023,4736.7,242.93333333333334,98,100,54,99,99,91,86,Good,Q4_2023,11,2023
31/05/2023,7859.5,163.93333333333334,89,100,71,98,93,89,45,Good,Q2_2023,8,2023
30/04/2022,126.7,132.46666666666667,96,100,33,99,100,87,76,Good,Q1_2022,4,2022
31/03/2023,5894.5,1908.7666666666667,54,100,59,100,92,75,135,Good,Q1_2023,4,2023
28/02/2023,65.7,85.58333333333333,100,100,70,100,100,90,17,Good,Q1_2023,2,2023
31/08/2022,6573.3,153.11666666666667,100,100,44,92,95,84,113,Good,Q3_2022,8,2022
31/07/2023,6095.2,79.93333333333334,96,100,69,100,100,92,113,Good,Q3_2022,2,2023
31/10/2022,2085.3,0.6166666666666667,99,100,19,100,100,87,10,Good,Q3_2022,9,2022
30/04/2022,7140.3,164.28333333333333,82,95,50,100,94,85,109,Good,Q1_2022,4,2022
31/12/2022,9951.0,224.26666666666668,97,100,29,100,100,91,126,Good,Q4_2022,12,2022
31/08/2023,5828.0,177.38333333333333,88,100,48,98,100,85,121,Good,Q3_2022,9,2022
28/02/2023,5511.2,135.41666666666666,82,100,48,100,100,88,139,Good,Q1_2023,2,2023
31/05/2022,0.0,8.383333333333333,99,100,40,100,100,88,3,Good,Q2_2022,5,2022
31/12/2023,5471.8,277.3833333333333,100,100,28,100,100,89,133,Good,Q4_2023,11,2023
31/07/2022,3508.1,87.48333333333333,72,100,45,100,100,81,113,Good,Q2_2022,5,2022
28/02/2022,4197.8,8.383333333333333,99,100,100,100,100,91,12,Good,Q2_2023,5,2023
30/09/2023,5765.9,138.03333333333333,79,100,40,100,100,61,68,Good,Q3_2023,9,2023
31/05/2023,8730.8,197.33333333333334,88,100,41,100,99,85,122,Good,Q2_2023,6,2023
